Id,Label
263,caminhao
264,passaro
265,navio
266,aviao
267,aviao
268,sapo
269,navio
270,caminhao
271,passaro
272,cachorro
273,aviao
274,automovel
275,automovel
276,aviao
277,passaro
278,navio
279,cachorro
280,navio
281,cavalo
282,veado
283,automovel
284,automovel
285,cavalo
286,navio
287,cachorro
288,navio
289,veado
290,veado
291,aviao
292,sapo
293,cavalo
294,caminhao
295,cavalo
296,sapo
297,cachorro
298,cachorro
299,veado
300,automovel
301,veado
302,gato
303,cavalo
304,automovel
305,passaro
306,cachorro
307,aviao
308,veado
309,passaro
310,gato
311,cavalo
312,cachorro
313,passaro
314,passaro
315,automovel
316,caminhao
317,aviao
318,cavalo
319,sapo
320,veado
321,cachorro
322,passaro
323,cavalo
324,automovel
325,gato
326,aviao
327,automovel
328,veado
329,veado
330,gato
331,aviao
332,cachorro
333,sapo
334,aviao
335,navio
336,cachorro
337,passaro
338,veado
339,passaro
340,aviao
341,automovel
342,cachorro
343,passaro
344,aviao
345,cachorro
346,automovel
347,aviao
348,passaro
349,cavalo
350,automovel
351,sapo
352,cavalo
353,passaro
354,caminhao
355,sapo
356,automovel
357,aviao
358,navio
359,veado
360,caminhao
361,cavalo
362,sapo
363,veado
364,sapo
365,sapo
366,passaro
367,caminhao
368,cachorro
369,cavalo
370,cavalo
371,passaro
372,sapo
373,gato
374,cavalo
375,cavalo
376,passaro
377,caminhao
378,cachorro
379,cachorro
380,passaro
381,veado
382,cachorro
383,veado
384,passaro
385,aviao
386,automovel
387,aviao
388,aviao
389,veado
390,sapo
391,aviao
392,aviao
393,aviao
394,automovel
395,automovel
396,caminhao
397,automovel
398,cachorro
399,cachorro
400,passaro
401,veado
402,veado
403,cavalo
404,cavalo
405,sapo
406,gato
407,passaro
408,cavalo
409,gato
410,sapo
411,automovel
412,gato
413,gato
414,cachorro
415,aviao
416,gato
417,automovel
418,gato
419,sapo
420,aviao
421,passaro
422,passaro
423,veado
424,passaro
425,aviao
426,passaro
427,caminhao
428,navio
429,navio
430,navio
431,gato
432,passaro
433,caminhao
434,aviao
435,caminhao
436,sapo
437,aviao
438,automovel
439,veado
440,cachorro
441,veado
442,caminhao
443,gato
444,veado
445,sapo
446,aviao
447,cachorro
448,automovel
449,sapo
450,gato
451,gato
452,gato
453,automovel
454,navio
455,navio
456,navio
457,cachorro
458,caminhao
459,cachorro
460,sapo
461,automovel
462,cachorro
463,cavalo
464,sapo
465,gato
466,gato
467,aviao
468,cavalo
469,sapo
470,veado
471,caminhao
472,caminhao
473,cavalo
474,gato
475,gato
476,cavalo
477,navio
478,automovel
479,gato
480,sapo
481,automovel
482,navio
483,cachorro
484,aviao
485,passaro
486,aviao
487,sapo
488,gato
489,passaro
490,cavalo
491,navio
492,veado
493,gato
494,cavalo
495,aviao
496,aviao
497,navio
498,cachorro
499,caminhao
500,gato
501,cavalo
502,veado
503,caminhao
504,passaro
505,cachorro
506,passaro
507,caminhao
508,cachorro
509,cavalo
510,automovel
511,aviao
512,navio
513,gato
514,cavalo
515,aviao
516,veado
517,cavalo
518,veado
519,navio
520,navio
521,caminhao
522,gato
523,caminhao
524,cavalo
525,veado
526,passaro
527,automovel
528,navio
529,navio
530,passaro
531,gato
532,passaro
533,automovel
534,veado
535,aviao
536,navio
537,automovel
538,veado
539,sapo
540,passaro
541,sapo
542,sapo
543,cachorro
544,automovel
545,navio
546,cachorro
547,navio
548,sapo
549,aviao
550,cavalo
551,aviao
552,sapo
553,gato
554,cachorro
555,sapo
556,sapo
557,caminhao
558,aviao
559,cavalo
560,veado
561,gato
562,passaro
563,veado
564,passaro
565,cavalo
566,cachorro
567,passaro
568,passaro
569,sapo
570,caminhao
571,cavalo
572,automovel
573,cavalo
574,passaro
575,caminhao
576,cavalo
577,caminhao
578,cachorro
579,veado
580,cavalo
581,aviao
582,navio
583,automovel
584,aviao
585,cachorro
586,veado
587,cavalo
588,cavalo
589,cavalo
590,gato
591,aviao
592,cavalo
593,sapo
594,cachorro
595,navio
596,cavalo
597,caminhao
598,veado
599,gato
600,navio
601,caminhao
602,veado
603,aviao
604,passaro
605,cavalo
606,cachorro
607,sapo
608,sapo
609,caminhao
610,automovel
611,passaro
612,caminhao
613,sapo
614,cavalo
615,sapo
616,sapo
617,sapo
618,navio
619,passaro
620,veado
621,caminhao
622,veado
623,automovel
624,navio
625,navio
626,cachorro
627,veado
628,automovel
629,navio
630,navio
631,cachorro
632,cachorro
633,automovel
634,gato
635,cavalo
636,passaro
637,cachorro
638,cavalo
639,caminhao
640,aviao
641,automovel
642,cachorro
643,navio
644,gato
645,navio
646,veado
647,caminhao
648,automovel
649,passaro
650,gato
651,sapo
652,veado
653,veado
654,aviao
655,veado
656,veado
657,cavalo
658,cachorro
659,caminhao
660,gato
661,automovel
662,cachorro
663,sapo
664,cachorro
665,veado
666,caminhao
667,automovel
668,aviao
669,sapo
670,aviao
671,veado
672,cavalo
673,aviao
674,cachorro
675,cavalo
676,navio
677,caminhao
678,sapo
679,gato
680,navio
681,caminhao
682,cavalo
683,sapo
684,passaro
685,cachorro
686,veado
687,cavalo
688,gato
689,sapo
690,gato
691,sapo
692,caminhao
693,veado
694,cachorro
695,gato
696,cavalo
697,passaro
698,navio
699,automovel
700,cachorro
701,caminhao
702,passaro
703,aviao
704,gato
705,cachorro
706,gato
707,gato
708,veado
709,automovel
710,passaro
711,veado
712,passaro
713,automovel
714,cavalo
715,navio
716,navio
717,gato
718,cachorro
719,veado
720,passaro
721,veado
722,navio
723,cachorro
724,sapo
725,veado
726,cachorro
727,aviao
728,passaro
729,sapo
730,aviao
731,aviao
732,aviao
733,passaro
734,gato
735,navio
736,passaro
737,aviao
738,caminhao
739,aviao
740,sapo
741,cachorro
742,aviao
743,aviao
744,sapo
745,gato
746,cavalo
747,veado
748,cavalo
749,aviao
750,navio
751,veado
752,navio
753,passaro
754,cachorro
755,navio
756,navio
757,sapo
758,cachorro
759,passaro
760,automovel
761,navio
762,cavalo
763,veado
764,veado
765,veado
766,passaro
767,gato
768,automovel
769,veado
770,sapo
771,sapo
772,navio
773,gato
774,cachorro
775,automovel
776,passaro
777,cavalo
778,gato
779,automovel
780,passaro
781,gato
782,navio
783,automovel
784,sapo
785,aviao
786,passaro
787,automovel
788,passaro
789,cachorro
790,passaro
791,aviao
792,aviao
793,veado
794,aviao
795,caminhao
796,passaro
797,caminhao
798,passaro
799,sapo
800,navio
801,cachorro
802,aviao
803,caminhao
804,automovel
805,cavalo
806,navio
807,automovel
808,passaro
809,navio
810,aviao
811,caminhao
812,cavalo
813,cavalo
814,veado
815,navio
816,sapo
817,passaro
818,gato
819,cachorro
820,passaro
821,sapo
822,veado
823,navio
824,veado
825,veado
826,cachorro
827,caminhao
828,sapo
829,sapo
830,caminhao
831,veado
832,sapo
833,cavalo
834,navio
835,automovel
836,automovel
837,sapo
838,caminhao
839,caminhao
840,navio
841,cachorro
842,veado
843,caminhao
844,navio
845,navio
846,veado
847,navio
848,sapo
849,veado
850,cachorro
851,cavalo
852,aviao
853,sapo
854,navio
855,navio
856,cavalo
857,sapo
858,automovel
859,automovel
860,gato
861,navio
862,gato
863,cavalo
864,passaro
865,sapo
866,gato
867,aviao
868,veado
869,cavalo
870,veado
871,cachorro
872,sapo
873,navio
874,sapo
875,aviao
876,automovel
877,gato
878,sapo
879,cachorro
880,caminhao
881,sapo
882,sapo
883,passaro
884,sapo
885,aviao
886,sapo
887,navio
888,sapo
889,cachorro
890,navio
891,passaro
892,aviao
893,automovel
894,sapo
895,cavalo
896,passaro
897,sapo
898,cavalo
899,cachorro
900,aviao
901,sapo
902,passaro
903,cachorro
904,gato
905,cavalo
906,automovel
907,navio
908,gato
909,navio
910,caminhao
911,sapo
912,gato
913,aviao
914,passaro
915,passaro
916,automovel
917,cavalo
918,sapo
919,veado
920,sapo
921,automovel
922,sapo
923,cachorro
924,cavalo
925,cachorro
926,gato
927,gato
928,aviao
929,navio
930,cavalo
931,aviao
932,aviao
933,gato
934,passaro
935,navio
936,passaro
937,caminhao
938,cachorro
939,cavalo
940,gato
941,caminhao
942,navio
943,caminhao
944,sapo
945,aviao
946,gato
947,cachorro
948,aviao
949,gato
950,cachorro
951,aviao
952,navio
953,cavalo
954,aviao
955,aviao
956,sapo
957,passaro
958,veado
959,navio
960,cavalo
961,cachorro
962,passaro
963,cachorro
964,passaro
965,cachorro
966,veado
967,automovel
968,veado
969,aviao
970,sapo
971,cachorro
972,cavalo
973,gato
974,gato
975,passaro
976,gato
977,caminhao
978,navio
979,aviao
980,cavalo
981,cavalo
982,sapo
983,passaro
984,sapo
985,navio
986,cavalo
987,cachorro
988,veado
989,sapo
990,sapo
991,cachorro
992,caminhao
993,cavalo
994,navio
995,automovel
996,caminhao
997,automovel
998,navio
999,gato
1000,cachorro
1001,aviao
1002,passaro
1003,sapo
1004,caminhao
1005,gato
1006,aviao
1007,aviao
1008,automovel
1009,cavalo
1010,sapo
1011,cavalo
1012,automovel
1013,cavalo
1014,cachorro
1015,gato
1016,sapo
1017,veado
1018,caminhao
1019,automovel
1020,aviao
1021,aviao
1022,cachorro
1023,aviao
1024,sapo
1025,cavalo
1026,gato
1027,navio
1028,navio
1029,aviao
1030,navio
1031,automovel
1032,veado
1033,caminhao
1034,veado
1035,cachorro
1036,automovel
1037,sapo
1038,navio
1039,cavalo
1040,gato
1041,automovel
1042,caminhao
1043,aviao
1044,aviao
1045,gato
1046,gato
1047,cachorro
1048,navio
1049,gato
1050,navio
1051,cachorro
1052,aviao
1053,passaro
1054,cachorro
1055,veado
1056,aviao
1057,cavalo
1058,automovel
1059,aviao
1060,passaro
1061,sapo
1062,cachorro
1063,passaro
1064,veado
1065,cachorro
1066,passaro
1067,gato
1068,navio
1069,cavalo
1070,veado
1071,aviao
1072,veado
1073,veado
1074,automovel
1075,sapo
1076,navio
1077,sapo
1078,automovel
1079,cavalo
1080,gato
1081,caminhao
1082,sapo
1083,gato
1084,navio
1085,veado
1086,cachorro
1087,cachorro
1088,navio
1089,gato
1090,veado
1091,sapo
1092,sapo
1093,cavalo
1094,passaro
1095,navio
1096,cachorro
1097,automovel
1098,navio
1099,veado
1100,gato
1101,automovel
1102,navio
1103,veado
1104,aviao
1105,cavalo
1106,navio
1107,caminhao
1108,sapo
1109,gato
1110,veado
1111,caminhao
1112,passaro
1113,automovel
1114,caminhao
1115,cachorro
1116,gato
1117,veado
1118,veado
1119,caminhao
1120,cavalo
1121,aviao
1122,cavalo
1123,gato
1124,navio
1125,aviao
1126,passaro
1127,cachorro
1128,cavalo
1129,cachorro
1130,automovel
1131,cavalo
1132,cachorro
1133,caminhao
1134,navio
1135,gato
1136,gato
1137,cavalo
1138,navio
1139,automovel
1140,aviao
1141,cachorro
1142,veado
1143,aviao
1144,caminhao
1145,passaro
1146,cachorro
1147,navio
1148,automovel
1149,gato
1150,automovel
1151,passaro
1152,passaro
1153,aviao
1154,cachorro
1155,cachorro
1156,caminhao
1157,cachorro
1158,aviao
1159,gato
1160,cavalo
1161,aviao
1162,veado
1163,automovel
1164,cachorro
1165,automovel
1166,cavalo
1167,passaro
1168,aviao
1169,sapo
1170,navio
1171,passaro
1172,navio
1173,passaro
1174,sapo
1175,sapo
1176,caminhao
1177,passaro
1178,cachorro
1179,passaro
1180,gato
1181,caminhao
1182,aviao
1183,gato
1184,cachorro
1185,automovel
1186,gato
1187,caminhao
1188,automovel
1189,caminhao
1190,passaro
1191,passaro
1192,navio
1193,gato
1194,gato
1195,cachorro
1196,navio
1197,veado
1198,veado
1199,aviao
1200,gato
1201,caminhao
1202,passaro
1203,cachorro
1204,passaro
1205,gato
1206,caminhao
1207,veado
1208,gato
1209,sapo
1210,passaro
1211,automovel
1212,automovel
1213,automovel
1214,automovel
1215,passaro
1216,aviao
1217,automovel
1218,cavalo
1219,aviao
1220,navio
1221,caminhao
1222,veado
1223,veado
1224,cavalo
1225,gato
1226,cachorro
1227,sapo
1228,cavalo
1229,cachorro
1230,caminhao
1231,passaro
1232,cachorro
1233,cavalo
1234,navio
1235,veado
1236,cachorro
1237,automovel
1238,passaro
1239,passaro
1240,automovel
1241,navio
1242,cavalo
1243,cavalo
1244,caminhao
1245,automovel
1246,gato
1247,cachorro
1248,cachorro
1249,automovel
1250,automovel
1251,navio
1252,veado
1253,cavalo
1254,passaro
1255,passaro
1256,caminhao
1257,cachorro
1258,caminhao
1259,navio
1260,aviao
1261,gato
1262,sapo
1263,cavalo
1264,gato
1265,cavalo
1266,automovel
1267,veado
1268,cavalo
1269,caminhao
1270,aviao
1271,gato
1272,veado
1273,automovel
1274,aviao
1275,sapo
1276,veado
1277,gato
1278,sapo
1279,aviao
1280,veado
1281,navio
1282,automovel
1283,passaro
1284,sapo
1285,veado
1286,cavalo
1287,gato
1288,gato
1289,cachorro
1290,aviao
1291,cachorro
1292,cachorro
1293,veado
1294,aviao
1295,automovel
1296,navio
1297,aviao
1298,sapo
1299,veado
1300,cavalo
1301,navio
1302,navio
1303,cachorro
1304,cavalo
1305,cavalo
1306,cachorro
1307,passaro
1308,automovel
1309,passaro
1310,passaro
1311,gato
1312,veado
1313,veado
1314,navio
1315,veado
1316,sapo
1317,cavalo
1318,veado
1319,veado
1320,sapo
1321,cachorro
1322,caminhao
1323,veado
1324,passaro
1325,navio
1326,passaro
1327,automovel
1328,gato
1329,cavalo
1330,veado
1331,veado
1332,caminhao
1333,sapo
1334,passaro
1335,sapo
1336,aviao
1337,cavalo
1338,veado
1339,gato
1340,automovel
1341,cavalo
1342,cavalo
1343,automovel
1344,gato
1345,cavalo
1346,navio
1347,navio
1348,cachorro
1349,cachorro
1350,caminhao
1351,gato
1352,passaro
1353,automovel
1354,sapo
1355,cavalo
1356,aviao
1357,caminhao
1358,navio
1359,navio
1360,navio
1361,automovel
1362,gato
1363,veado
1364,aviao
1365,sapo
1366,caminhao
1367,aviao
1368,veado
1369,passaro
1370,veado
1371,gato
1372,navio
1373,navio
1374,veado
1375,automovel
1376,automovel
1377,navio
1378,aviao
1379,gato
1380,veado
1381,cavalo
1382,gato
1383,passaro
1384,veado
1385,passaro
1386,automovel
1387,veado
1388,sapo
1389,cachorro
1390,automovel
1391,cachorro
1392,cavalo
1393,gato
1394,cachorro
1395,gato
1396,navio
1397,cavalo
1398,caminhao
1399,aviao
1400,gato
1401,veado
1402,passaro
1403,automovel
1404,passaro
1405,veado
1406,aviao
1407,passaro
1408,gato
1409,caminhao
1410,navio
1411,passaro
1412,veado
1413,caminhao
1414,cavalo
1415,passaro
1416,cachorro
1417,sapo
1418,navio
1419,veado
1420,aviao
1421,automovel
1422,veado
1423,cavalo
1424,passaro
1425,automovel
1426,passaro
1427,gato
1428,automovel
1429,cavalo
1430,cachorro
1431,passaro
1432,cavalo
1433,passaro
1434,cachorro
1435,veado
1436,cachorro
1437,navio
1438,gato
1439,cavalo
1440,passaro
1441,navio
1442,aviao
1443,gato
1444,caminhao
1445,sapo
1446,automovel
1447,caminhao
1448,passaro
1449,cachorro
1450,gato
1451,aviao
1452,cavalo
1453,caminhao
1454,automovel
1455,cachorro
1456,cachorro
1457,passaro
1458,gato
1459,cavalo
1460,automovel
1461,caminhao
1462,aviao
1463,automovel
1464,passaro
1465,cachorro
1466,cavalo
1467,veado
1468,caminhao
1469,cavalo
1470,sapo
1471,sapo
1472,cavalo
1473,passaro
1474,veado
1475,gato
1476,sapo
1477,veado
1478,navio
1479,cachorro
1480,cachorro
1481,passaro
1482,caminhao
1483,passaro
1484,aviao
1485,automovel
1486,caminhao
1487,aviao
1488,automovel
1489,gato
1490,cavalo
1491,cachorro
1492,gato
1493,navio
1494,passaro
1495,gato
1496,navio
1497,sapo
1498,navio
1499,sapo
1500,veado
1501,cachorro
1502,automovel
1503,cavalo
1504,veado
1505,gato
1506,automovel
1507,gato
1508,gato
1509,navio
1510,passaro
1511,gato
1512,automovel
1513,gato
1514,cavalo
1515,aviao
1516,sapo
1517,passaro
1518,gato
1519,automovel
1520,cachorro
1521,caminhao
1522,caminhao
1523,sapo
1524,veado
1525,caminhao
1526,sapo
1527,cavalo
1528,gato
1529,sapo
1530,caminhao
1531,automovel
1532,gato
1533,passaro
1534,veado
1535,sapo
1536,passaro
1537,automovel
1538,aviao
1539,cachorro
1540,sapo
1541,navio
1542,navio
1543,aviao
1544,veado
1545,automovel
1546,cavalo
1547,aviao
1548,veado
1549,cavalo
1550,veado
1551,caminhao
1552,caminhao
1553,passaro
1554,gato
1555,sapo
1556,cachorro
1557,passaro
1558,automovel
1559,veado
1560,caminhao
1561,gato
1562,gato
1563,caminhao
1564,cavalo
1565,veado
1566,cavalo
1567,navio
1568,caminhao
1569,veado
1570,passaro
1571,automovel
1572,passaro
1573,sapo
1574,sapo
1575,cachorro
1576,navio
1577,automovel
1578,automovel
1579,cachorro
1580,aviao
1581,cavalo
1582,navio
1583,veado
1584,passaro
1585,cachorro
1586,caminhao
1587,veado
1588,caminhao
1589,aviao
1590,cavalo
1591,passaro
1592,aviao
1593,gato
1594,automovel
1595,aviao
1596,sapo
1597,passaro
1598,sapo
1599,aviao
1600,gato
1601,caminhao
1602,cachorro
1603,sapo
1604,navio
1605,sapo
1606,gato
1607,aviao
1608,cachorro
1609,cachorro
1610,cachorro
1611,veado
1612,cachorro
1613,passaro
1614,aviao
1615,automovel
1616,cavalo
1617,navio
1618,navio
1619,gato
1620,cachorro
1621,gato
1622,passaro
1623,cavalo
1624,cachorro
1625,automovel
1626,sapo
1627,sapo
1628,automovel
1629,automovel
1630,sapo
1631,veado
1632,gato
1633,aviao
1634,cavalo
1635,navio
1636,aviao
1637,automovel
1638,cavalo
1639,aviao
1640,gato
1641,cavalo
1642,veado
1643,veado
1644,navio
1645,cavalo
1646,veado
1647,navio
1648,gato
1649,passaro
1650,veado
1651,veado
1652,automovel
1653,cavalo
1654,cachorro
1655,aviao
1656,veado
1657,cachorro
1658,caminhao
1659,cavalo
1660,passaro
1661,cavalo
1662,veado
1663,gato
1664,cavalo
1665,aviao
1666,veado
1667,sapo
1668,aviao
1669,passaro
1670,caminhao
1671,sapo
1672,automovel
1673,sapo
1674,cavalo
1675,cachorro
1676,automovel
1677,cachorro
1678,sapo
1679,cachorro
1680,caminhao
1681,veado
1682,automovel
1683,gato
1684,gato
1685,caminhao
1686,cachorro
1687,sapo
1688,automovel
1689,navio
1690,cachorro
1691,navio
1692,aviao
1693,cavalo
1694,navio
1695,sapo
1696,cachorro
1697,sapo
1698,veado
1699,navio
1700,cachorro
1701,caminhao
1702,cachorro
1703,caminhao
1704,caminhao
1705,navio
1706,gato
1707,caminhao
1708,sapo
1709,navio
1710,veado
1711,passaro
1712,caminhao
1713,navio
1714,gato
1715,navio
1716,cachorro
1717,automovel
1718,cachorro
1719,passaro
1720,navio
1721,automovel
1722,navio
1723,cachorro
1724,caminhao
1725,passaro
1726,automovel
1727,passaro
1728,aviao
1729,caminhao
1730,sapo
1731,automovel
1732,gato
1733,cavalo
1734,passaro
1735,gato
1736,veado
1737,passaro
1738,aviao
1739,aviao
1740,caminhao
1741,cavalo
1742,sapo
1743,veado
1744,gato
1745,aviao
1746,automovel
1747,veado
1748,aviao
1749,sapo
1750,gato
1751,aviao
1752,caminhao
1753,caminhao
1754,gato
1755,gato
1756,sapo
1757,navio
1758,cavalo
1759,navio
1760,navio
1761,cavalo
1762,gato
1763,automovel
1764,cavalo
1765,aviao
1766,automovel
1767,veado
1768,sapo
1769,gato
1770,navio
1771,sapo
1772,sapo
1773,aviao
1774,aviao
1775,cachorro
1776,sapo
1777,cachorro
1778,gato
1779,caminhao
1780,passaro
1781,veado
1782,cachorro
1783,sapo
1784,sapo
1785,cavalo
1786,navio
1787,passaro
1788,passaro
1789,gato
1790,sapo
1791,veado
1792,sapo
1793,gato
1794,caminhao
1795,sapo
1796,automovel
1797,passaro
1798,aviao
1799,navio
1800,cavalo
1801,cavalo
1802,cachorro
1803,automovel
1804,cavalo
1805,veado
1806,automovel
1807,sapo
1808,navio
1809,automovel
1810,caminhao
1811,caminhao
1812,cachorro
1813,cavalo
1814,automovel
1815,veado
1816,caminhao
1817,cavalo
1818,caminhao
1819,sapo
1820,aviao
1821,aviao
1822,cachorro
1823,gato
1824,caminhao
1825,automovel
1826,automovel
1827,sapo
1828,automovel
1829,sapo
1830,gato
1831,veado
1832,automovel
1833,cachorro
1834,veado
1835,automovel
1836,sapo
1837,automovel
1838,navio
1839,gato
1840,cavalo
1841,navio
1842,sapo
1843,caminhao
1844,caminhao
1845,sapo
1846,passaro
1847,sapo
1848,aviao
1849,automovel
1850,aviao
1851,passaro
1852,veado
1853,gato
1854,navio
1855,aviao
1856,cavalo
1857,sapo
1858,automovel
1859,caminhao
1860,passaro
1861,passaro
1862,automovel
1863,cavalo
1864,veado
1865,cachorro
1866,navio
1867,navio
1868,passaro
1869,gato
1870,caminhao
1871,cavalo
1872,automovel
1873,cavalo
1874,gato
1875,cachorro
1876,sapo
1877,automovel
1878,caminhao
1879,caminhao
1880,veado
1881,cavalo
1882,navio
1883,veado
1884,veado
1885,aviao
1886,sapo
1887,passaro
1888,automovel
1889,veado
1890,passaro
1891,sapo
1892,cachorro
1893,cachorro
1894,gato
1895,navio
1896,passaro
1897,caminhao
1898,navio
1899,caminhao
1900,navio
1901,gato
1902,veado
1903,gato
1904,cavalo
1905,sapo
1906,cachorro
1907,cavalo
1908,cavalo
1909,cachorro
1910,cachorro
1911,gato
1912,veado
1913,gato
1914,caminhao
1915,cachorro
1916,passaro
1917,cavalo
1918,veado
1919,passaro
1920,cavalo
1921,navio
1922,cachorro
1923,veado
1924,gato
1925,aviao
1926,aviao
1927,cavalo
1928,aviao
1929,sapo
1930,gato
1931,gato
1932,cavalo
1933,cachorro
1934,cachorro
1935,cavalo
1936,gato
1937,gato
1938,veado
1939,navio
1940,passaro
1941,passaro
1942,automovel
1943,sapo
1944,cachorro
1945,navio
1946,cavalo
1947,automovel
1948,automovel
1949,sapo
1950,veado
1951,veado
1952,cavalo
1953,automovel
1954,aviao
1955,passaro
1956,caminhao
1957,veado
1958,passaro
1959,automovel
1960,gato
1961,caminhao
1962,caminhao
1963,passaro
1964,automovel
1965,navio
1966,automovel
1967,navio
1968,caminhao
1969,veado
1970,veado
1971,cachorro
1972,cachorro
1973,cavalo
1974,gato
1975,cachorro
1976,veado
1977,veado
1978,caminhao
1979,automovel
1980,aviao
1981,aviao
1982,gato
1983,navio
1984,passaro
1985,cachorro
1986,cavalo
1987,caminhao
1988,cavalo
1989,cavalo
1990,passaro
1991,caminhao
1992,passaro
1993,veado
1994,automovel
1995,cavalo
1996,cachorro
1997,sapo
1998,passaro
1999,navio
2000,aviao
2001,navio
2002,automovel
2003,passaro
2004,passaro
2005,cachorro
2006,navio
2007,navio
2008,cachorro
2009,automovel
2010,passaro
2011,cavalo
2012,veado
2013,veado
2014,caminhao
2015,veado
2016,cachorro
2017,automovel
2018,cavalo
2019,caminhao
2020,cavalo
2021,cachorro
2022,gato
2023,navio
2024,passaro
2025,gato
2026,cachorro
2027,aviao
2028,cachorro
2029,cachorro
2030,gato
2031,veado
2032,aviao
2033,aviao
2034,cachorro
2035,cavalo
2036,caminhao
2037,sapo
2038,sapo
2039,automovel
2040,cavalo
2041,cavalo
2042,caminhao
2043,aviao
2044,navio
2045,gato
2046,cavalo
2047,sapo
2048,automovel
2049,automovel
2050,passaro
2051,aviao
2052,aviao
2053,navio
2054,cavalo
2055,automovel
2056,navio
2057,passaro
2058,passaro
2059,cachorro
2060,automovel
2061,navio
2062,cavalo
2063,automovel
2064,aviao
2065,cachorro
2066,cachorro
2067,gato
2068,caminhao
2069,gato
2070,automovel
2071,sapo
2072,passaro
2073,caminhao
2074,automovel
2075,navio
2076,caminhao
2077,aviao
2078,navio
2079,navio
2080,cavalo
2081,cachorro
2082,caminhao
2083,gato
2084,cavalo
2085,sapo
2086,passaro
2087,cavalo
2088,cachorro
2089,aviao
2090,aviao
2091,cachorro
2092,cavalo
2093,automovel
2094,automovel
2095,automovel
2096,sapo
2097,veado
2098,gato
2099,aviao
2100,sapo
2101,gato
2102,cachorro
2103,automovel
2104,passaro
2105,automovel
2106,passaro
2107,cavalo
2108,aviao
2109,gato
2110,aviao
2111,gato
2112,veado
2113,cavalo
2114,aviao
2115,sapo
2116,caminhao
2117,cachorro
2118,gato
2119,gato
2120,cachorro
2121,aviao
2122,cavalo
2123,veado
2124,sapo
2125,aviao
2126,aviao
2127,passaro
2128,gato
2129,automovel
2130,aviao
2131,gato
2132,sapo
2133,aviao
2134,caminhao
2135,passaro
2136,caminhao
2137,sapo
2138,gato
2139,veado
2140,cavalo
2141,veado
2142,caminhao
2143,navio
